source	term_name	term_id	adjusted_p_value	negative_log10_of_adjusted_p_value	term_size	query_size	intersection_size	effective_domain_size	intersections	log2fc	idr_fraction
GO:BP	regulation of signal transduction	GO:0009966	0.00672321237045	2.1724231701884	2581	494	92	19375	Q9ULT6,Q8NFZ4,Q9UBP4,P55085,P53801,Q07954,O14786,P02675,Q04771,P30988,Q02846,Q9NZJ5,P36894,Q13018,P40225,Q8TEU8,O75094,P57103,Q8N114,P51654,P08648,Q12913,Q8NBP7,Q14956,P29317,P29322,P27539,P19883,Q96D15,P01024,P07333,Q9BXN1,Q9UM73,Q99102,P36896,P12034,Q14393,Q8N2Q7,Q6ZSJ9,Q99835,Q9HC23,O75581,O15120,Q5IJ48,Q7Z7M0,P30533,P22004,O95390,Q15904,Q2MKA7,P54762,O15354,P09529,P04085,Q7Z4P5,P18065,Q16270,Q5UCC4,Q9ULI3,Q86Y34,P11362,P04216,P48061,P41271,P38484,Q9BZA8,P46531,P55107,P22301,Q9Y219,P08571,P05106,P17405,Q14766,Q8N2S1,P21860,P10645,Q9C0C4,Q99466,P05067,Q9UM47,Q04912,Q8NCW0,Q6KF10,O75460,Q8WU39,P07949,P58400,Q6UXI9,Q9BZG2,P36897,O60883	0.4833889883146899	0.6086956521739131
GO:BP	collagen fibril organization	GO:0030199	0.00684462773747884	2.16465016709977	40	494	6	19375	O95967,Q8NBJ5,Q8IUX7,P25940,Q08397,P36897	2.5565758641854406	0.6666666666666666
GO:BP	regulation of response to external stimulus	GO:0032101	0.00717841540303585	2.14397141337166	814	494	37	19375	Q9NPR2,P55085,O14786,P02675,P05155,Q02846,Q9H3T2,Q5VX71,Q13609,P07359,P11279,Q641Q3,P07333,Q99102,Q14393,P30273,Q6W4X9,Q9H3T3,Q7Z7M0,P22004,P20333,P98088,P04085,Q14114,Q9BY67,P32942,P11362,P48061,P41271,P38484,P46531,P22301,Q9C0C4,Q02505,P05067,Q9NTN9,Q9HC84	0.8341098397143494	0.7567567567567568
GO:BP	positive regulation of synaptic transmission	GO:0050806	0.00722887133592851	2.14092950503496	91	494	9	19375	Q8NFZ4,P57103,Q8N2Q7,Q9H4D0,O94985,P05067,P48645,Q8N423,P58400	1.955671819595263	0.6666666666666666
GO:BP	regulation of system process	GO:0044057	0.00727351801391801	2.13825548123444	420	494	23	19375	Q8NFZ4,P31415,P55085,P02675,Q9NZJ5,P57103,P81172,Q14393,Q8N2Q7,P16066,Q9HC23,P20333,P09529,P23327,P09683,P46531,P57087,P10645,P05067,P48645,P32297,O43612,P58400	1.102857896742537	0.4782608695652174
GO:BP	cellular extravasation	GO:0045123	0.0072891412687052	2.1373236327561	56	494	7	19375	P20701,P55808,P14209,P04216,P48061,P57087,Q9NZ53	2.293541458351647	0.42857142857142855
GO:BP	positive regulation of cardiac epithelial to mesenchymal transition	GO:0062043	0.00729512991852007	2.13696696937794	7	494	3	19375	Q04771,P46531,P36897	4.071149037015199	0.3333333333333333
GO:BP	blood coagulation, fibrin clot formation	GO:0072378	0.00729512991852007	2.13696696937794	27	494	5	19375	P02675,P05155,P07359,P13224,P42785	2.8605820510755406	0.6
GO:BP	protein activation cascade	GO:0072376	0.00729512991852007	2.13696696937794	27	494	5	19375	P02675,P05155,P07359,P13224,P42785	2.8605820510755406	0.6
GO:BP	positive regulation of cell projection organization	GO:0031346	0.00729512991852007	2.13696696937794	243	494	16	19375	Q6UXK2,P55085,O14786,Q9ULL4,P08138,Q9UM73,Q8N2Q7,Q7Z7M0,P23468,Q14114,P15848,P29376,Q9Y4D7,Q8N158,P07949,Q9UIW2	1.3687289547458659	0.75
GO:BP	tissue homeostasis	GO:0001894	0.00730498047323552	2.13638094063008	174	494	13	19375	P24043,Q96D15,P07333,Q99102,Q6W4X9,Q5IJ48,Q15904,Q96QU1,P46531,P57087,P05106,P11047,Q4V9L6	1.551037680644011	0.5384615384615384
GO:BP	apoptotic cell clearance	GO:0043277	0.00759992722893722	2.11919056616951	41	494	6	19375	Q07954,Q8NBS9,O14514,P01024,Q14393,P05106	2.5209519544547194	0.5
GO:BP	developmental growth	GO:0048589	0.00776377652674182	2.10992697387611	269	494	17	19375	Q9NPR2,Q6UXK2,O14786,P36894,Q9H3T2,O75094,O15146,Q9H3T3,O75581,Q7Z7M0,O00238,P46531,Q9C0C4,P05067,Q9NTN9,Q8NER5,P36897	1.3095419370453625	0.7058823529411765
GO:BP	endoplasmic reticulum organization	GO:0007029	0.0078007143281643	2.1078656262101	74	494	8	19375	Q9NZJ5,Q9H0V9,Q12907,P49257,Q9HAT1,Q9NPA0,Q5JRA6,Q5UCC4	2.0840880927226975	0.375
GO:BP	collagen metabolic process	GO:0032963	0.0078007143281643	2.1078656262101	74	494	8	19375	Q96D15,Q9NPA2,P51511,P22105,Q9ULZ9,Q8IVL6,Q9Y5R2,P24347	2.0840880927226975	0.875
GO:BP	adherens junction organization	GO:0034332	0.00785219054806304	2.10500916997776	57	494	7	19375	Q8N126,Q9UJ99,P22004,Q9BY67,Q96NY8,Q15223,Q96JQ0	2.2680063662445096	0.7142857142857143
GO:BP	neural crest cell differentiation	GO:0014033	0.00785219054806304	2.10500916997776	57	494	7	19375	Q9NPR2,O14786,Q9H3T2,Q9H3T3,O75581,Q9C0C4,Q9NTN9	2.2680063662445096	0.8571428571428571
GO:BP	positive regulation of biomineralization	GO:0110151	0.00830661536024609	2.08057589917605	42	494	6	19375	Q04771,P36894,Q9Y6F9,P22004,O00238,Q4V9L6	2.486186536294043	0.5
GO:BP	smooth muscle cell migration	GO:0014909	0.00830661536024609	2.08057589917605	42	494	6	19375	Q07954,O14786,P36894,Q08345,P04085,P05106	2.486186536294043	0.5
GO:BP	positive regulation of leukocyte migration	GO:0002687	0.00830661536024609	2.08057589917605	113	494	10	19375	P55085,P07333,Q14393,P55808,Q5JRA6,P14209,P04216,P48061,P57087,P05067	1.7952905908238215	0.5
GO:BP	modulation of excitatory postsynaptic potential	GO:0098815	0.00830661536024609	2.08057589917605	28	494	5	19375	Q8NFZ4,P57103,Q8N2Q7,P05067,P58400	2.808114631181405	0.6
GO:BP	negative regulation of lipid transport	GO:0032369	0.00830661536024609	2.08057589917605	28	494	5	19375	Q13018,Q8NBP7,P20396,O15496,P05106	2.808114631181405	0.2
GO:BP	positive regulation of relaxation of cardiac muscle	GO:1901899	0.00830661536024609	2.08057589917605	2	494	2	19375	P23327,P10645	5.293541458351647	0.5
GO:BP	leukocyte activation involved in immune response	GO:0002366	0.00830661536024609	2.08057589917605	648	494	31	19375	P55085,P23467,P20701,Q8NBS9,Q12913,P09341,Q8N2G8,Q13609,P11279,P01024,P30273,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P04066,Q9BTY2,Q14165,P15848,Q92932,Q86Y34,Q8TDQ0,P22301,P08571,P10645,O00391,Q8N423,P42785,Q8NEV9,P10619	0.9078877658538973	0.4838709677419355
GO:BP	positive regulation of biomineral tissue development	GO:0070169	0.00830661536024609	2.08057589917605	42	494	6	19375	Q04771,P36894,Q9Y6F9,P22004,O00238,Q4V9L6	2.486186536294043	0.5
GO:BP	regulation of peptidyl-tyrosine phosphorylation	GO:0050730	0.00830661536024609	2.08057589917605	200	494	14	19375	O14786,Q04771,P08648,Q12913,P07333,Q14393,P22004,P04085,Q14114,P04216,P05106,P21860,P05067,O75462	1.4570401906345263	0.6428571428571429
GO:BP	anti-Mullerian hormone signaling pathway	GO:1990262	0.00830661536024609	2.08057589917605	2	494	2	19375	Q9UBP4,Q16671	5.293541458351647	0.0
GO:BP	neuroligin clustering involved in postsynaptic membrane assembly	GO:0097118	0.00830661536024609	2.08057589917605	2	494	2	19375	P58401,P58400	5.293541458351647	0.5
GO:BP	regulation of synaptic transmission, cholinergic	GO:0032222	0.00830661536024609	2.08057589917605	2	494	2	19375	P22303,P32297	5.293541458351647	0.0
GO:BP	positive regulation of relaxation of muscle	GO:1901079	0.00830661536024609	2.08057589917605	2	494	2	19375	P23327,P10645	5.293541458351647	0.5
GO:BP	neutrophil degranulation	GO:0043312	0.00837522757326708	2.07700338339902	481	494	25	19375	P23467,P20701,Q8NBS9,Q12913,P09341,Q8N2G8,P11279,P01024,P30273,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P04066,Q9BTY2,Q14165,P15848,Q92932,Q86Y34,P08571,O00391,Q8N423,P42785,P10619	1.0275045643563299	0.52
GO:BP	positive regulation of protein kinase B signaling	GO:0051897	0.00856409975243375	2.06731828279759	156	494	12	19375	P30988,P40225,Q12913,P12034,Q14393,P04085,P11362,P21860,Q04912,P07949,P58400,P36897	1.593101740210555	0.6666666666666666
GO:BP	protein localization to extracellular region	GO:0071692	0.00898114581609754	2.04666825243473	274	494	17	19375	P22303,Q8NFZ4,Q96KC8,P55085,P02675,P62341,Q96D15,P22004,P20396,P13667,P09529,Q5JRA6,Q92932,P41271,Q14766,P10645,O75197	1.2829722166414597	0.8235294117647058
GO:BP	substrate adhesion-dependent cell spreading	GO:0034446	0.00903290553548216	2.0441725315182	95	494	9	19375	O14786,P02675,Q5VV63,Q6UX06,O95196,O75882,P05106,P11047,Q9H1U4	1.8936108514630114	0.4444444444444444
GO:BP	peptidyl-tyrosine phosphorylation	GO:0018108	0.00911862326106999	2.04007072694073	250	494	16	19375	O14786,Q04771,P08648,Q12913,P07333,Q14393,Q08345,P22004,P04085,Q14114,P11362,P04216,P05106,P21860,P05067,O75462	1.32775717368956	0.6875
GO:BP	endocardial cushion morphogenesis	GO:0003203	0.00950583405774352	2.02200977140412	29	494	5	19375	Q04771,P36894,P46531,Q96JQ0,P36897	2.757488558111437	0.4
GO:BP	positive regulation of transcription of Notch receptor target	GO:0007221	0.00954082868369819	2.02041390232658	17	494	4	19375	P46531,Q9Y4D7,Q99466,Q9UM47	3.2060786171013076	0.75
GO:BP	blood coagulation, intrinsic pathway	GO:0007597	0.00954082868369819	2.02041390232658	17	494	4	19375	P05155,P07359,P13224,P42785	3.2060786171013076	0.5
GO:BP	regulation of protein kinase B signaling	GO:0051896	0.00969178331643107	2.01359630414351	204	494	14	19375	P30988,P40225,Q12913,P29317,Q96D15,P12034,Q14393,P04085,P11362,P21860,Q04912,P07949,P58400,P36897	1.4284710384377555	0.6428571428571429
GO:BP	mesenchymal cell differentiation	GO:0048762	0.00969178331643107	2.01359630414351	181	494	13	19375	Q9NPR2,O14786,Q04771,Q9H3T2,Q9H3T3,O75581,Q5IJ48,P11362,P46531,Q9C0C4,Q99466,Q9NTN9,P36897	1.4941352894095337	0.7692307692307693
GO:BP	ERK1 and ERK2 cascade	GO:0070371	0.00975722402695939	2.0106737234455	252	494	16	19375	P55085,O14786,P02675,P30988,P40225,Q14956,P29317,P07333,Q14393,Q15904,P54762,P04085,P46531,P05067,P58400,Q6UXI9	1.3162615348517306	0.625
GO:BP	regulation of transport	GO:0051049	0.0100176045668779	1.99923611557047	1329	494	53	19375	P22303,Q8NFZ4,P31415,Q96KC8,P55085,Q07954,O14786,P02675,P62341,P30988,Q13018,P51654,P81172,Q12913,Q8NBP7,Q13467,P11279,P01024,Q2I0M4,Q9NZV5,Q14393,Q8N2Q7,Q6ZSJ9,Q12907,P16066,P49257,P30273,O60391,Q13261,P30533,P22004,P20333,Q15904,P20396,Q2MKA7,O15496,Q13438,P09529,Q5VT99,P23327,P09683,P04216,P48061,P46531,P05106,P21860,P10645,P05067,P32297,Q8N423,O43612,O75197,P58400	0.6453365236386717	0.5471698113207547
GO:BP	peptidyl-tyrosine modification	GO:0018212	0.0101192168851148	1.99485309576036	253	494	16	19375	O14786,Q04771,P08648,Q12913,P07333,Q14393,Q08345,P22004,P04085,Q14114,P11362,P04216,P05106,P21860,P05067,O75462	1.310547883657337	0.6875
GO:BP	regulation of cardiac epithelial to mesenchymal transition	GO:0062042	0.0102458508433487	1.98945197076908	8	494	3	19375	Q04771,P46531,P36897	3.878503959072803	0.3333333333333333
GO:BP	ventricular trabecula myocardium morphogenesis	GO:0003222	0.0102458508433487	1.98945197076908	8	494	3	19375	P36894,P46531,P36897	3.878503959072803	0.3333333333333333
GO:BP	T cell extravasation	GO:0072683	0.0102458508433487	1.98945197076908	8	494	3	19375	P20701,P55808,P14209	3.878503959072803	0.6666666666666666
GO:BP	gland development	GO:0048732	0.0113689082611313	1.94428123794471	140	494	11	19375	Q9UBP4,Q8NBP7,P29317,P07333,O75581,P04085,O75054,P14314,Q99466,O75197,P36897	1.6236900600439779	0.6363636363636364
GO:BP	excitatory postsynaptic potential	GO:0060079	0.0113689082611313	1.94428123794471	45	494	6	19375	Q8NFZ4,P57103,Q8N2Q7,P05067,P32297,P58400	2.386650862743129	0.5
GO:BP	negative regulation of cell-cell adhesion	GO:0022408	0.0120206022285528	1.92007377376543	141	494	11	19375	Q8WVV5,Q14956,P22004,Q5JRA6,P48061,P46531,Q8TDQ0,P22301,P18627,Q99466,Q8N423	1.6134217245901505	0.5454545454545454
GO:BP	gland morphogenesis	GO:0022612	0.0125142420825356	1.90259544804058	31	494	5	19375	P29317,P07333,O75581,P04085,O75197	2.661273242852134	0.6
GO:BP	positive regulation of cell population proliferation	GO:0008284	0.0125142420825356	1.90259544804058	668	494	31	19375	O14786,Q9Y240,P36894,P40225,Q9NS15,Q9ULL4,Q13753,P07333,P12034,Q14393,Q9HC23,P22004,P78552,P04085,P18065,Q5UCC4,P11362,P46531,P49771,P22301,P05106,P11047,P21860,Q4V9L6,Q04912,O75462,Q8N423,O75460,Q8WU39,O75197,P36897	0.8640334762644698	0.6129032258064516
GO:BP	regulation of secretion	GO:0051046	0.0125887941039746	1.90001586950075	442	494	23	19375	P22303,Q8NFZ4,Q96KC8,P55085,P02675,P62341,Q13018,P11279,Q8N2Q7,P16066,P22004,P20333,Q15904,P20396,O15496,P09529,P09683,P46531,P21860,P10645,P32297,O43612,O75197	1.0292008550172282	0.5652173913043478
GO:BP	negative regulation of neurogenesis	GO:0050768	0.0127106639106039	1.89583176453793	81	494	8	19375	Q9NPR2,Q9H3T2,P08138,Q9H3T3,P04216,P46531,Q9C0C4,Q9NTN9	1.9536914554670222	0.75
GO:BP	response to biotic stimulus	GO:0009607	0.0127106639106039	1.89583176453793	1155	494	47	19375	P55085,Q9H1E1,P02675,P05155,Q9NZJ5,P19875,P81172,Q93091,Q12913,P09341,O14514,Q5VX71,Q13467,P11279,P01024,Q99102,P30273,Q9NRD8,Q99835,Q6W4X9,P22004,P20333,P98088,Q8TDE3,O15496,Q9BTY2,Q14114,Q9BY67,P19876,P32942,O95715,P48061,Q9H2A7,P38484,P01619,O95944,P22301,Q9H4G1,P08571,P17405,P10645,Q02505,Q86YW5,P05067,Q04912,Q9HC84,Q8N423	0.6744531737258644	0.574468085106383
GO:BP	mononuclear cell migration	GO:0071674	0.0131150606413562	1.88222969698018	165	494	12	19375	P20701,P07333,Q14393,P55808,Q5JRA6,P14209,P48061,P41271,Q9H2A7,P57087,P05067,P07949	1.5121817448269872	0.6666666666666666
GO:BP	regulation of biological quality	GO:0065008	0.0134669854699126	1.8707296084567	3313	494	111	19375	P22303,Q9NPR2,Q6UXK2,Q8NFZ4,P14625,P07510,Q9UBP4,P31415,P55085,O14786,P02675,P05155,P62341,P30988,Q9H3T2,P57103,P81172,Q04756,Q5VUB5,Q9ULL4,Q12913,P24043,Q8NBP7,O14514,P47871,P07359,P11279,Q96D15,O15118,Q6PJG9,Q641Q3,P01024,P07333,P08138,Q9UM73,Q9NZV5,Q99102,P36896,Q14393,O15146,Q8N2Q7,Q6ZSJ9,P16066,P49257,P30273,Q9NRD8,O15240,Q6W4X9,Q9HC23,Q9H3T3,Q9HC58,Q5IJ48,Q76LX8,Q7Z7M0,P13224,P22004,Q15904,P01229,P20396,P23468,Q96QU1,P54762,O15496,Q13438,P09529,Q9H4D0,P04085,Q14114,P23327,P09683,Q9Y625,Q9ULI3,Q92932,P04216,P48061,P41271,Q13255,P46531,P22301,P57087,Q6UXZ0,P05106,Q14766,P11047,Q8N2S1,Q9Y4D7,O94985,P10645,Q9C0C4,Q86YW5,P05067,Q4V9L6,P10124,Q9NTN9,Q6ZMH5,Q14574,P32297,Q8N423,Q02083,P42785,P58401,O75460,O43612,O75197,Q9UIW2,P58400,P10619,Q13087,Q9BZG2,P49190,O60883	0.39403483662073846	0.6306306306306306
GO:BP	positive regulation of secretion by cell	GO:1903532	0.0137553080628644	1.86152967873821	189	494	13	19375	P22303,Q8NFZ4,P55085,P02675,P62341,P11279,Q8N2Q7,P22004,Q15904,P20396,O15496,P09529,P09683	1.4317387522716662	0.6153846153846154
GO:BP	negative regulation of axon extension	GO:0030517	0.0141814199802376	1.84828028123292	32	494	5	19375	Q9NPR2,Q9H3T2,Q9H3T3,Q9C0C4,Q9NTN9	2.6154695532390093	0.8
GO:BP	membrane assembly	GO:0071709	0.0141814199802376	1.84828028123292	32	494	5	19375	Q8NFZ4,Q8N2Q7,P23468,P58401,P58400	2.6154695532390093	0.8
GO:BP	neurotransmitter-gated ion channel clustering	GO:0072578	0.0143819094004734	1.84218345143296	9	494	3	19375	Q8N2Q7,Q6ZSJ9,P58400	3.708578957630491	0.6666666666666666
GO:BP	epithelial cell fate commitment	GO:0072148	0.0143819094004734	1.84218345143296	9	494	3	19375	O14786,Q04771,Q9Y219	3.708578957630491	0.3333333333333333
GO:BP	semaphorin-plexin signaling pathway involved in axon guidance	GO:1902287	0.0143819094004734	1.84218345143296	9	494	3	19375	Q9ULL4,Q9Y4D7,Q9UIW2	3.708578957630491	0.3333333333333333
GO:BP	MAPK cascade	GO:0000165	0.0143819094004734	1.84218345143296	764	494	34	19375	P55085,O14786,P02675,P30988,P40225,Q12913,Q14956,P29317,P29322,P07333,Q9UM73,P12034,Q14393,Q9HC23,Q9GZZ7,Q15904,P54762,O15354,P04085,Q5UCC4,P11362,P46531,P49771,P17405,P21860,Q9C0C4,P05067,Q04912,Q6KF10,O75460,P07949,P58400,Q6UXI9,O60883	0.8035754715662379	0.7058823529411765
GO:BP	cardiac septum morphogenesis	GO:0060411	0.0153342016973814	1.81433882857922	48	494	6	19375	O14786,Q04771,P36894,O75094,P46531,P36897	2.2935414583516467	0.3333333333333333
GO:BP	positive regulation of cellular protein metabolic process	GO:0032270	0.0167480043093189	1.77603693603533	1236	494	49	19375	P53801,Q07954,O14786,Q04771,P30988,P52797,Q9NZJ5,P36894,P40225,P08648,Q12913,Q8NBP7,Q14956,P27539,Q96D15,P01024,P07333,P08138,Q9UM73,P12034,Q14393,O15146,Q9HC23,P22004,P20333,O95390,Q2MKA7,O15496,P09529,P04085,Q14114,Q7Z4P5,P11362,P55107,P05106,P17405,P21860,P05067,Q4V9L6,Q04912,O75462,P32297,Q8N423,Q6KF10,Q8NER5,O75460,P07949,P58400,P36897	0.6367882745624804	0.673469387755102
GO:BP	aorta morphogenesis	GO:0035909	0.0168100880215997	1.77443001248587	20	494	4	19375	Q07954,Q9P2N4,P36894,O95967	2.9716133634642845	0.25
GO:BP	coronary vasculature development	GO:0060976	0.0168100880215997	1.77443001248587	20	494	4	19375	O14786,P51654,P46531,P36897	2.9716133634642845	0.5
GO:BP	cell junction maintenance	GO:0034331	0.0168100880215997	1.77443001248587	20	494	4	19375	Q8NFZ4,P55085,P07333,Q8IUK8	2.9716133634642845	0.75
GO:BP	peptide secretion	GO:0002790	0.0175162779828667	1.75655817118332	294	494	17	19375	P22303,Q8NFZ4,Q96KC8,P55085,P02675,P62341,Q96D15,P22004,P20396,P13667,P09529,Q5JRA6,P09683,Q92932,Q8N2S1,P10645,O75197	1.181331954765622	0.7647058823529411
GO:BP	protein kinase B signaling	GO:0043491	0.017588374274955	1.75477430130693	219	494	14	19375	P30988,P40225,Q12913,P29317,Q96D15,P12034,Q14393,P04085,P11362,P21860,Q04912,P07949,P58400,P36897	1.3261093208080776	0.6428571428571429
GO:BP	positive regulation of peptidyl-tyrosine phosphorylation	GO:0050731	0.0176662852549022	1.75285476135356	149	494	11	19375	O14786,Q04771,P08648,Q12913,P07333,Q14393,P22004,Q14114,P05106,P21860,O75462	1.5338045565267826	0.6363636363636364
GO:BP	developmental cell growth	GO:0048588	0.0176662852549022	1.75285476135356	127	494	10	19375	Q9NPR2,Q6UXK2,O14786,Q9H3T2,O75094,Q9H3T3,Q7Z7M0,Q9C0C4,P05067,Q9NTN9	1.6267848664668432	0.8
GO:BP	cellular response to endogenous stimulus	GO:0071495	0.0177396759215332	1.75105431836987	1020	494	42	19375	P14625,Q9UBP4,Q07954,Q04771,P36894,Q8TEU8,O75094,Q9UKP4,P0DN87,Q969E3,Q8NBP7,P27539,P47871,P19883,Q9BXN1,P08138,P12034,Q16671,Q5IJ48,Q7Z7M0,P22004,A6NKQ9,Q15904,P01229,P09529,Q7Z4P5,Q6NW40,O00238,P11362,P41271,P46531,P55107,Q6NT52,Q14766,Q8N2S1,P05067,Q6ZMH5,Q8N441,Q6KF10,Q8WU39,P58400,P36897	0.6915054442715494	0.6904761904761905
GO:BP	skeletal system morphogenesis	GO:0048705	0.0177396759215332	1.75105431836987	86	494	8	19375	Q5H8C1,O75581,Q7Z7M0,O00238,P11362,Q4V9L6,O75197,P36897	1.867276703649549	0.75
GO:BP	negative regulation of nervous system development	GO:0051961	0.0177396759215332	1.75105431836987	86	494	8	19375	Q9NPR2,Q9H3T2,P08138,Q9H3T3,P04216,P46531,Q9C0C4,Q9NTN9	1.867276703649549	0.75
GO:BP	muscle cell migration	GO:0014812	0.0184254266755075	1.7345824464446	50	494	6	19375	Q07954,O14786,P36894,Q08345,P04085,P05106	2.2346477692980784	0.5
GO:BP	neuron remodeling	GO:0016322	0.0192735608882351	1.71503803982079	10	494	3	19375	P29322,P01024,P05067	3.5565758641854406	0.3333333333333333
GO:BP	coronary vasculature morphogenesis	GO:0060977	0.0192735608882351	1.71503803982079	10	494	3	19375	O14786,P46531,P36897	3.5565758641854406	0.6666666666666666
GO:BP	negative regulation of cell-cell adhesion mediated by cadherin	GO:2000048	0.0192735608882351	1.71503803982079	10	494	3	19375	P22004,P46531,Q99466	3.5565758641854406	0.6666666666666666
GO:BP	regulation of protein modification process	GO:0031399	0.0192735608882351	1.71503803982079	1311	494	51	19375	P14625,P53801,P23467,O14786,Q04771,P30988,Q9NZJ5,P36894,P40225,P57103,P08648,Q12913,Q14956,O14514,P27539,P01024,P07333,Q9UM73,P12034,Q14393,O15146,Q9HC23,O75581,P22004,O95390,Q2MKA7,P09529,P04085,Q14114,Q7Z4P5,P23327,Q9ULI3,P11362,P04216,P55107,P05106,P17405,P21860,P05067,Q4V9L6,Q04912,O75462,P32297,Q8N423,Q6KF10,O75460,P07949,O75197,P58400,Q9BZG2,P36897	0.6095148301013876	0.7058823529411765
GO:BP	positive regulation of bone mineralization	GO:0030501	0.0200923149338597	1.69697002317795	35	494	5	19375	Q04771,P36894,P22004,O00238,Q4V9L6	2.486186536294043	0.4
GO:BP	endocardial cushion development	GO:0003197	0.0200923149338597	1.69697002317795	35	494	5	19375	Q04771,P36894,P46531,Q96JQ0,P36897	2.486186536294043	0.4
GO:BP	chemical synaptic transmission, postsynaptic	GO:0099565	0.0200923149338597	1.69697002317795	51	494	6	19375	Q8NFZ4,P57103,Q8N2Q7,P05067,P32297,P58400	2.2060786171013076	0.5
GO:BP	neural crest cell development	GO:0014032	0.0200923149338597	1.69697002317795	51	494	6	19375	Q9NPR2,O14786,Q9H3T2,Q9H3T3,Q9C0C4,Q9NTN9	2.2060786171013076	0.8333333333333334
GO:BP	positive regulation of collagen fibril organization	GO:1904028	0.0205684405334772	1.68679863457555	3	494	2	19375	O95967,Q8NBJ5	4.708578957630491	0.0
GO:BP	regulation of postsynaptic density organization	GO:1905874	0.0205684405334772	1.68679863457555	3	494	2	19375	Q6PJG9,Q8N423	4.708578957630491	0.5
GO:BP	cell migration involved in endocardial cushion formation	GO:0003273	0.0205684405334772	1.68679863457555	3	494	2	19375	P46531,Q96JQ0	4.708578957630491	0.5
GO:BP	mitral valve formation	GO:0003192	0.0205684405334772	1.68679863457555	3	494	2	19375	P46531,Q96JQ0	4.708578957630491	0.5
GO:BP	positive regulation of glomerular filtration	GO:0003104	0.0205684405334772	1.68679863457555	3	494	2	19375	P55085,Q14393	4.708578957630491	0.5
GO:BP	positive regulation of arachidonic acid secretion	GO:0090238	0.0205684405334772	1.68679863457555	3	494	2	19375	Q13018,O15496	4.708578957630491	0.0
GO:BP	sensory perception of umami taste	GO:0050917	0.0205684405334772	1.68679863457555	3	494	2	19375	Q7RTX0,Q7RTX1	4.708578957630491	0.0
GO:BP	terminal button organization	GO:0072553	0.0205684405334772	1.68679863457555	3	494	2	19375	Q8NFZ4,Q8N2Q7	4.708578957630491	0.5
GO:BP	angiogenesis involved in coronary vascular morphogenesis	GO:0060978	0.0205684405334772	1.68679863457555	3	494	2	19375	O14786,P36897	4.708578957630491	0.5
GO:BP	NMDA glutamate receptor clustering	GO:0097114	0.0205684405334772	1.68679863457555	3	494	2	19375	Q8N2Q7,P58400	4.708578957630491	0.5
GO:BP	leukocyte activation	GO:0045321	0.0208230106926612	1.68145647786676	1095	494	44	19375	Q8WVV5,P55085,P23467,P20701,Q8NBS9,Q12913,P09341,Q14956,Q8N2G8,Q13609,P11279,P01024,Q14393,P30273,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P04066,O15496,Q9BTY2,P18065,Q14165,P15848,Q5T2D2,Q92932,Q86Y34,P04216,Q8TDQ0,P22301,Q9Y219,P08571,Q9HBE5,P18627,P10645,P09564,P05067,O00391,Q8N423,P42785,Q8WU39,Q8NEV9,P10619	0.6562579225004085	0.5227272727272727
GO:BP	regulation of growth	GO:0040008	0.0208230106926612	1.68145647786676	408	494	21	19375	Q9NPR2,Q6UXK2,O14786,P36894,Q9H3T2,O75094,Q12913,Q9HC57,P36896,O15146,P16066,Q9H3T3,Q7Z7M0,Q9H2A7,P46531,Q8N2S1,Q9C0C4,P05067,Q9NTN9,Q08629,P36897	1.0134335391589118	0.7142857142857143
GO:BP	regulation of signaling receptor activity	GO:0010469	0.0208621666634074	1.6806405894331	131	494	10	19375	Q8NFZ4,O14786,P30988,Q8NBP7,Q99102,Q8N2Q7,Q6ZSJ9,P22301,P05067,P58400	1.582046551701559	0.6
GO:BP	neuron projection extension	GO:1990138	0.0214895119585778	1.66777344751942	110	494	9	19375	Q9NPR2,Q6UXK2,O14786,Q9H3T2,O75094,Q9H3T3,Q7Z7M0,Q9C0C4,Q9NTN9	1.6821067462692998	0.7777777777777778
GO:BP	glycosaminoglycan metabolic process	GO:0030203	0.0218063576883058	1.66141686848685	132	494	10	19375	P13611,P51654,Q9UL01,P20774,P04066,P15848,Q9Y625,O95196,P51888,Q8N158	1.5710754338805557	0.4
GO:BP	regulation of cellular response to growth factor stimulus	GO:0090287	0.0218063576883058	1.66141686848685	226	494	14	19375	Q9UBP4,Q8TEU8,P08648,P19883,Q9BXN1,Q5IJ48,P11362,P41271,P46531,P05106,Q14766,Q8N2S1,P58400,P36897	1.2807174179940635	0.6428571428571429
GO:BP	mesenchyme morphogenesis	GO:0072132	0.0218063576883058	1.66141686848685	36	494	5	19375	Q04771,P36894,P46531,Q96JQ0,P36897	2.445544551796697	0.4
GO:BP	membrane biogenesis	GO:0044091	0.0218063576883058	1.66141686848685	36	494	5	19375	Q8NFZ4,Q8N2Q7,P23468,P58401,P58400	2.445544551796697	0.8
